Time,RIVM_NO2_1,RIVM_NO2_2,Airbox_NO2_1,Airbox_NO2_2,Airbox_temp_1,Airbox_temp_2,Airbox_RH_1,Airbox_RH_2
2016-07-22 07:00,38.33,66.46,15.005875,32.56354167,16.68553726,17.49792167,76.18954786,75.95333333
2016-07-22 08:00,39.63,53.48,16.936375,27.260625,16.46935981,17.09337167,78.85403181,78.51333333
2016-07-22 09:00,31.71,50.43,15.152125,24.41447917,17.11043776,17.66124,75.41468039,75.805
2016-07-22 10:00,22.66,28.76,6.815875,15.267875,18.60877109,19.529362,69.6257811,68.268
2016-07-22 11:00,17.09,25.39,8.980375,14.64964286,21.21532444,22.29365857,56.19578422,57.14857143
2016-07-22 12:00,20.35,23.72,12.841375,10.8790625,23.05159033,24.381265,49.54470845,49.57333333
2016-07-22 13:00,23.48,34.08,16.409875,11.64854167,23.86908895,25.82416,45.79353913,45.46
2016-07-22 14:00,19.84,27.94,12.739,10.24864583,24.38468458,26.32160667,43.92107265,43.52666667
2016-07-22 15:00,17.06,28.38,12.65125,11.4909375,24.78597949,25.84513667,42.34951045,43.79166667
2016-07-22 16:00,19.9,31.83,13.250875,14.48541667,23.61439713,24.69441667,46.1848706,47.00666667
2016-07-22 17:00,24.16,19.55,18.515875,13.48416667,22.13594218,23.19608333,51.06326162,52.10166667
2016-07-22 18:00,23.4,20.5,17.53015,14.95822917,21.51523958,22.56678333,53.34420954,54.24833333
2016-07-22 19:00,21.2,22.64,16.67521429,16.4971875,20.60921115,22.18321,57.5136603,55.79333333
2016-07-22 20:00,28.9,23.04,15.064375,16.914375,19.8586246,21.387595,60.05297162,57.51833333
2016-07-22 21:00,19.71,21.02,14.888875,16.95145833,19.5728728,21.387595,61.09912067,57.25166667
2016-07-22 22:00,18.72,28.38,13.9675,14.89333333,19.60144798,22.14575167,60.94009355,55.565
2016-07-22 23:00,24.75,29.91,15.4417,15.57010417,19.34302897,22.02139,62.09818522,55.76
2016-07-23 00:00,26.22,28.41,15.64728571,16.20979167,19.27913416,21.57039167,62.83505546,57.85
2016-07-23 01:00,20.61,20.49,13.441,13.92916667,18.60951653,20.97855,65.82129093,59.99
2016-07-23 02:00,18.84,21.35,15.70996429,15.59791667,18.16203987,20.46012667,68.43575037,62.12166667
2016-07-23 03:00,19.04,20.96,13.47025,12.37166667,17.90681559,20.084045,70.39129404,64.06666667
2016-07-23 04:00,18.06,25.17,13.1953,14.29072917,18.16970724,19.40230333,69.64542563,67.52166667
2016-07-23 05:00,16.38,14.31,13.41592857,11.72270833,17.14611236,19.26445667,75.79910731,68.76666667
2016-07-23 06:00,14.33,17.25,13.17775,10.3784375,16.82841316,18.69359167,78.01991893,72.44666667
2016-07-23 07:00,12.95,17.21,15.064375,12.42729167,16.7675356,19.32738667,77.96067353,69.40333333
2016-07-23 08:00,13.26,17.54,13.455625,10.31354167,17.6198214,20.83171333,73.53909573,63.25833333
2016-07-23 09:00,18.27,18.59,19.26175,9.794375,18.1813858,20.53054833,70.60021204,64.10166667
2016-07-23 10:00,16.14,17.54,16.86325,9.2659375,19.7182335,23.88981167,62.75175553,51.70333333
2016-07-23 11:00,16.49,19.99,11.36425,8.941458333,21.01902538,25.38215167,56.98000624,46.465
2016-07-23 12:00,19.03,22,10.95475,8.635520833,22.6652042,25.30873333,51.32207047,47.70666667
2016-07-23 13:00,20.28,20.45,14.537875,8.468645833,23.43921885,26.323105,49.51352666,46.02166667
2016-07-23 14:00,17.51,17.93,17.696875,9.5996875,23.41561327,26.583815,48.2023324,43.60666667
2016-07-23 15:00,16.33,18.66,19.832125,10.7678125,24.01941924,25.774715,46.01648893,44.94
2016-07-23 16:00,14.97,19.43,17.33125,10.61947917,23.64172991,25.45557,47.19827877,46.105
2016-07-23 17:00,13.06,28.05,17.2435,12.55708333,22.79814091,25.38664667,50.36634861,47.13333333
2016-07-23 18:00,16.99,27.13,16.088125,13.29875,21.14078049,24.51761333,56.78979732,49.84
2016-07-23 19:00,24.9,34.35,18.5656,17.59114583,20.34489962,23.545195,60.73990645,53.92166667
2016-07-23 20:00,23.53,24.1,17.05128571,17.36864583,20.30038623,22.69863667,63.38162769,58.79166667
2016-07-23 21:00,15.87,21.5,15.122875,11.707875,20.18537557,22.222766,63.85714998,61.024
2016-07-23 22:00,16.26,27.02,13.09,13.20339286,19.81389823,21.84672714,63.86650452,60.16142857
2016-07-23 23:00,15.94,19.32,14.2015,13.354375,19.14424511,20.91562,65.32581229,61.65333333
2016-07-24 00:00,13.4,23.27,13.601875,16.03364583,18.5975895,19.94320167,66.87086997,64.74166667
2016-07-24 01:00,12.68,16.95,15.444625,13.69739583,17.90184599,19.08315833,68.93042719,67.04833333
2016-07-24 02:00,16.39,23.56,14.494,12.041625,17.52664146,18.385834,70.76547552,69.018
2016-07-24 03:00,15.6,23.53,15.122875,15.54758929,17.68691095,18.43438,70.19173059,69.26142857
2016-07-24 04:00,14.2,20.7,12.856,12.353125,17.83599884,18.24559,70.13872155,70.45333333
2016-07-24 05:00,18.73,19.29,14.143,10.63802083,17.36140238,17.79758833,71.73055192,71.515
2016-07-24 06:00,17.21,18.11,13.601875,10.45260417,17.15889132,17.68671167,72.20607421,72.025
2016-07-24 07:00,14.28,14.14,14.17225,8.663333333,17.335312,17.96090667,72.1780106,71.81333333
2016-07-24 08:00,13.01,17.46,17.03875,10.128125,18.62740708,19.53865167,67.5194512,67.28166667
2016-07-24 09:00,10.87,13.13,16.6,10.573125,20.52827772,21.327362,59.70997194,60.356
2016-07-24 10:00,10.53,14.45,12.987625,8.387857143,20.41273461,20.88222857,59.83002183,61.63571429
2016-07-24 11:00,11.61,13.24,12.314875,8.524270833,21.46628906,22.673165,55.61112566,55.345
2016-07-24 12:00,11.99,13.4,14.93275,5.835729167,23.41611023,25.37466,48.30211413,46.1
2016-07-24 13:00,9.45,12.55,12.02446429,7.059479167,24.94766886,26.63475833,42.54773754,41.85166667
2016-07-24 14:00,8.91,18.25,16.6,8.051458333,26.11658895,27.45284833,39.2547178,40.045
2016-07-24 15:00,11.1,17.32,16.16125,8.867291667,25.88798751,28.04618833,38.85714998,37.32833333
2016-07-24 16:00,12.31,13.99,19.071625,5.277625,26.12777054,28.282026,36.68222014,35.436
2016-07-24 17:00,12.71,12.14,20.6365,8.816964286,23.98264423,26.21715143,41.99528531,39.35571429
2016-07-24 18:00,14.26,17.81,20.03478571,10.20229167,22.87428223,24.713895,44.08589069,40.855
2016-07-24 19:00,18.72,17.89,19.49575,12.28822917,21.75701045,23.73248667,47.10161522,43.55
2016-07-24 20:00,20.71,20.9,18.691375,16.25614583,20.92708784,22.96683833,50.89176177,47.67833333
2016-07-24 21:00,15.44,25.51,18.106375,18.78708333,20.23755633,22.34802667,55.64698472,52.925
2016-07-24 22:00,12.13,23.2,18.55975,19.17645833,19.7256879,21.92999167,57.15462426,53.57
2016-07-24 23:00,12.89,33.38,16.994875,20.474375,19.11939713,20.96057,58.735541,55.90666667
2016-07-25 00:00,17.63,31.48,15.649375,19.2784375,18.19008259,20.084045,62.11408793,58.88666667
2016-07-25 01:00,17.65,27.19,16.951,17.359375,17.23716247,18.93032833,67.19827877,63.31166667
2016-07-25 02:00,16.71,21.68,15.386125,12.91864583,16.81350437,18.14819833,68.89144995,65.25
2016-07-25 03:00,18.63,26.89,12.607375,15.3846875,16.80356518,17.83504667,68.10566885,65.51333333
2016-07-25 04:00,19.66,30.68,16.175875,17.93416667,16.89674511,17.91296,65.76703461,64.06333333
2016-07-25 05:00,27.3,42.61,14.05525,25.15614583,16.93028989,17.782605,65.27124415,64.57333333
2016-07-25 06:00,32.22,41.66,17.3605,25.49916667,17.13528574,17.89348167,64.90173994,64.195
2016-07-25 07:00,20.87,34.17,13.163125,20.10354167,17.50303588,18.34148333,63.52038665,62.72166667
2016-07-25 08:00,20.73,23.35,17.185,13.29875,19.34675617,21.03548667,58.40501403,55.57666667
2016-07-25 09:00,20.91,19.42,14.303875,12.08427083,20.60779127,21.66478667,55.11065794,54.93833333
2016-07-25 10:00,15.92,16.94,15.064375,11.4075,20.89851266,21.57039167,55.04829436,55.97
2016-07-25 11:00,18.01,23.11,16.8925,11.56325,20.47485456,21.546718,56.56684752,56.238
2016-07-25 12:00,20.97,22.94,14.11375,14.79267857,19.88471498,20.89378714,59.24224509,59.13428571
2016-07-25 13:00,14.15,17.13,13.99675,10.85125,21.53089381,22.24314333,53.11034612,54.29166667
2016-07-25 14:00,14.9,21.88,12.53425,9.831458333,22.92362322,23.81189833,48.28808232,49.73166667
2016-07-25 15:00,21.38,24.67,13.35325,14.9675,22.96337999,23.93476167,48.74333645,51.67
2016-07-25 16:00,18.99,29.33,15.98575,20.5021875,22.80062571,23.91228667,47.03769255,49.40166667
2016-07-25 17:00,19.88,22.11,16.556125,16.92364583,21.99182388,23.48825833,50.46457125,50.52666667
2016-07-25 18:00,24.04,18.86,16.6351,13.74375,21.23942698,22.530224,52.4480449,52.24
2016-07-25 19:00,12.54,18.16,17.60285714,15.40455357,19.38988516,21.57831143,54.69928104,51.72571429
2016-07-25 20:00,16.2,22.39,18.1093,21.01208333,18.18312515,19.82932833,55.42091674,52.20833333
2016-07-25 21:00,19.23,34.31,16.92592857,29.2075,17.74672359,19.36634333,56.25213417,53.25833333
2016-07-25 22:00,18.89,28.68,17.053375,24.52572917,18.24350575,19.940205,53.62016838,51.74833333
2016-07-25 23:00,15.86,18.37,16.497625,14.84697917,17.83351404,19.53715333,54.67567197,51.95166667
2016-07-26 00:00,27.27,21.9,18.311125,17.15541667,16.93774428,18.12572333,59.52911756,56.95666667
2016-07-26 01:00,20.97,32.89,19.876,22.31,16.0655801,16.89709,64.07386342,61.835
2016-07-26 02:00,22.03,29.68,20.84125,22.80135417,15.14496236,16.08799,68.14932336,64.68333333
2016-07-26 03:00,28.66,36.56,20.2855,25.82364583,14.58091316,15.25192,70.56591207,67.05166667
2016-07-26 04:00,28.9,39.53,21.67195,26.2315625,14.3500754,14.97472833,71.95599626,69.23666667
2016-07-26 05:00,32.91,47.7,23.92085714,30.36635417,14.27084584,14.95674833,73.19453695,69.985
2016-07-26 06:00,39.89,56.21,21.587125,35.482,15.86555384,16.904282,67.22010602,63.438
2016-07-26 07:00,45.55,50.78,22.932625,31.86955357,18.77525257,20.75508429,55.04985345,50.81285714
2016-07-26 08:00,25.17,40.78,16.7755,18.17520833,20.21643555,24.19846833,48.08695978,40.57833333
2016-07-26 09:00,19.3,26.17,13.792,15.06020833,21.49734903,25.56045333,43.57807297,36.82333333
2016-07-26 10:00,16.17,21.97,18.67675,15.95020833,22.44281476,26.14630167,39.23444964,33.195
2016-07-26 11:00,19.53,21.55,18.954625,12.25114583,23.28764616,25.84963167,34.92200811,31.41833333
2016-07-26 12:00,16.79,23.49,21.28,21.32729167,24.12626556,26.48792167,33.00588712,30.38
2016-07-26 13:00,18.78,25.68,27.817375,18.28645833,23.49761161,26.99286,34.84093545,29.96833333
2016-07-26 14:00,26.85,23.76,19.656625,14.81916667,23.72248585,25.36716833,33.6466729,32.61
2016-07-26 15:00,23.36,42.18,24.439,24.63697917,23.69763787,25.936535,33.37850951,31.09166667
2016-07-26 16:00,22.62,39.35,26.120875,30.24583333,22.16327496,25.49153,39.78636732,35.43333333
2016-07-26 17:00,23.97,31.17,26.311,26.10177083,20.76060636,24.50562667,44.50105394,38.23333333
2016-07-26 18:00,25.38,37.45,25.63825,27.29770833,20.20898115,23.43132167,45.37570315,39.66666667
2016-07-26 19:00,25.74,43.11,26.662,31.59010417,20.08474124,22.38248833,44.95942626,42.31166667
2016-07-26 20:00,27.1,55.32,27.6565,43.925875,18.64604306,21.250048,51.2144933,46.522
2016-07-26 21:00,24.67,38.82,25.46275,31.82982143,18.36203063,20.90020857,51.23382601,46.76
2016-07-26 22:00,23.11,40.33,25.22457143,28.52145833,18.77223532,20.91262333,50.00864894,46.465
2016-07-26 23:00,20.28,23.8,23.108125,17.84145833,18.47707678,20.18443333,51.07885251,48.64166667
2016-07-27 00:00,17.06,20.15,18.67675,17.65604167,17.96272355,19.31240333,52.50074213,50.99666667
2016-07-27 01:00,13.2,19.83,18.472,16.73822917,17.78630288,18.64264833,53.61237293,53.82333333
2016-07-27 02:00,22.82,21.04,20.768125,16.73822917,17.31916081,18.142205,56.93011537,56.09333333
2016-07-27 03:00,21.02,17.88,19.832125,15.279,16.54763096,17.387944,60.42871219,59.038
2016-07-27 04:00,25.18,24.3,22.844875,19.50491071,15.40710857,16.48098143,66.85060181,63.19285714
2016-07-27 05:00,29.52,37.79,21.6895,25.146875,14.88157374,15.705915,70.1605488,66.715
2016-07-27 06:00,30.03,37.19,21.13375,27.2884375,15.57855965,16.31873333,64.58680387,62.31
2016-07-27 07:00,19.68,25.77,20.2153,21.26239583,16.18087474,17.44697833,60.01212348,56.10333333
2016-07-27 08:00,12.19,18.03,17.302,14.79135417,17.57101286,20.70885,53.79990913,45.61333333
2016-07-27 09:00,12.93,14.73,16.673125,9.6275,19.33184738,23.13914667,46.88801996,38.69
2016-07-27 10:00,16.56,16.69,14.391625,13.97552083,19.92447175,22.68964667,47.045488,41.49666667
2016-07-27 11:00,16,14.76,15.2545,11.463125,20.46491537,22.04536333,45.77638915,43.06
2016-07-27 12:00,13.74,16.63,18.340375,13.62322917,20.09468043,21.12089167,47.3713377,46.26666667
2016-07-27 13:00,18.54,17.85,18.925375,13.131875,20.75687916,21.54192333,46.89737449,46.57166667
2016-07-27 14:00,15.8,20.13,19.715125,17.21104167,20.7009712,21.71273333,47.11720611,46.65166667
2016-07-27 15:00,20.82,27.1,19.291,17.48916667,20.10586203,21.61084667,48.16803243,45.70166667
2016-07-27 16:00,15.14,26.59,20.651125,21.27166667,19.62132637,20.91262333,50.49107577,48.635
2016-07-27 17:00,14.1,19.7,18.20875,20.15916667,19.33805937,20.73582,51.62453383,49.42666667
2016-07-27 18:00,13.78,14.81,20.095375,16.64552083,18.55410553,19.83831833,55.50822576,53.35833333
2016-07-27 19:00,14.9,15.86,18.91075,15.62572917,17.82481725,18.79398,62.09226068,61.35166667
2016-07-27 20:00,18.11,19.03,20.13925,14.9675,17.3315848,18.39842,64.62110384,62.325
2016-07-27 21:00,20.46,26.48,20.387875,17.73947917,17.43221913,18.94980667,63.71059557,59.99666667
2016-07-27 22:00,19.99,21.51,20.47855,15.813,18.14287142,19.870982,60.60707203,56.568
2016-07-27 23:00,15.83,18.25,16.61253571,13.68017857,18.30154354,19.77132143,59.70529467,56.75428571
2016-07-28 00:00,14.43,12.24,15.2545,11.61145833,17.93787557,19.06517833,61.79759277,59.99833333
2016-07-28 01:00,12.78,10.38,17.170375,9.646041667,17.53782305,18.65014,65.57838478,62.56666667
2016-07-28 02:00,11.16,8.63,15.678625,9.608958333,16.95762267,18.007355,70.29774867,67.265
2016-07-28 03:00,11.61,11.29,14.888875,11.19427083,16.61347811,17.37955333,72.90766448,71.815
2016-07-28 04:00,12.45,14.61,15.356875,7.9865625,16.6333565,17.1578,73.34732772,73.78166667
2016-07-28 05:00,14.04,24.22,16.117375,15.45885417,16.51657098,16.92555833,73.57807297,74.57333333
2016-07-28 06:00,21.05,32.83,16.088125,16.40447917,16.57247894,17.02145167,73.72618647,74.37
2016-07-28 07:00,23.09,34.56,17.521375,16.45083333,16.45445102,16.631885,75.54096664,77.49666667
2016-07-28 08:00,21.09,29.99,18.954625,16.34885417,16.22957678,16.47456,77.14059245,78.91666667
2016-07-28 09:00,20.8,26.92,15.737125,14.15166667,16.7662932,17.35857667,74.42309947,74.815
2016-07-28 10:00,18.12,22,18.4135,11.685625,17.6160942,17.954314,71.14433427,73.144
2016-07-28 11:00,14.27,20.04,14.17225,11.04991071,18.96285484,19.24219571,64.05983162,67.43285714
2016-07-28 12:00,14.63,17.53,15.51775,9.775833333,20.06113566,20.911125,57.76578734,58.04833333
2016-07-28 13:00,12.44,18.82,12.373375,8.450104167,21.4041691,22.36001333,51.13342064,51.55166667
2016-07-28 14:00,14.03,26.03,13.09,11.62072917,22.74720255,23.62760333,45.92762083,46.81666667
2016-07-28 15:00,11.73,26.53,14.713375,12.56635417,23.00313676,23.86583833,43.25845962,44.80833333
2016-07-28 16:00,21.16,29.19,13.455625,12.48291667,22.15706297,23.97222,45.92762083,44.61166667
2016-07-28 17:00,19.11,23.13,11.92,13.41,21.42653229,22.86345333,48.01524166,45.75833333
2016-07-28 18:00,16.43,19.38,15.0907,12.84447917,20.60580343,21.78615167,49.85496726,45.06833333
2016-07-28 19:00,15.6,17.84,17.91625,14.67083333,19.63588019,20.81373333,48.13506882,44.18833333
2016-07-28 20:00,26.47,23.66,19.74145,20.3353125,18.62889796,19.55962833,58.46862488,57.09333333
2016-07-28 21:00,23.63,25.07,19.97210714,20.1128125,18.33455586,19.60607667,60.13693973,58.24166667
2016-07-28 22:00,18.1,25.75,17.667625,16.73822917,18.51434876,20.048085,57.93728718,56.40666667
2016-07-28 23:00,15.83,15.3,18.09175,12.00083333,17.22598088,18.456855,67.47579669,65.79
2016-07-29 00:00,13.14,15,17.170375,13.75302083,15.93637059,17.11884333,70.26812597,67.22833333
2016-07-29 01:00,8.31,8.53,14.9035,6.911145833,15.46053173,16.14342833,70.25565326,68.51
2016-07-29 02:00,7.13,8.62,16.717,9.636770833,15.10520559,15.73438333,74.88770814,72.84833333
2016-07-29 03:00,7.9,9.45,17.638375,10.70291667,15.34001902,15.81978833,74.88614905,74.16666667
2016-07-29 04:00,7.56,11.11,14.82745,11.75052083,15.49954306,15.84825667,74.82971001,74.85
2016-07-29 05:00,11.55,23.69,14.65696429,13.87725,15.58814387,15.778734,74.6150902,75.24
2016-07-29 06:00,21.45,31.82,18.5656,16.914375,15.84840874,16.16376286,74.10005613,74.86428571
2016-07-29 07:00,20.51,28.74,17.36467857,15.59791667,16.1887551,16.46706833,74.21952693,74.98666667
2016-07-29 08:00,19.65,29.13,14.450125,13.48416667,15.70031476,16.092485,79.80351731,79.865
2016-07-29 09:00,16.25,19.26,12.65125,10.84197917,17.31294881,18.75502333,73.21480511,68.40833333
2016-07-29 10:00,17.89,19.27,15.69325,10.22083333,18.5938623,19.27045,63.8992454,61.27166667
2016-07-29 11:00,12.26,19.51,15.005875,9.2659375,19.55050962,20.48559833,56.80071094,55.16833333
2016-07-29 12:00,22.33,16.84,14.918125,10.016875,20.47112737,22.00191167,50.89332086,47.465
2016-07-29 13:00,16.67,15.45,13.455625,12.42729167,21.22899083,22.502355,47.7860555,45.93333333
2016-07-29 14:00,14.65,22.55,12.9145,10.42479167,21.41535069,22.86345333,48.10379794,46.28333333
2016-07-29 15:00,11.76,20.48,16.46210714,12.53854167,21.4078963,23.122665,47.08468796,44.69333333
2016-07-29 16:00,12.35,16.87,13.8622,13.39145833,20.50293278,22.08581833,47.4845276,45.535
2016-07-29 17:00,15.91,16.05,16.49971429,13.52125,19.75941016,20.86168,49.92178538,47.53166667
2016-07-29 18:00,16.54,16.15,17.8285,15.40322917,18.89700769,19.92072667,52.01742438,49.91333333
2016-07-29 19:00,22.75,19.6,17.95135,14.73572917,18.07429099,19.005245,55.95786717,53.98166667
2016-07-29 20:00,26.71,31.56,20.79946429,22.77354167,17.21639665,18.28904167,59.72266738,56.82166667
2016-07-29 21:00,24.17,46.78,24.439,29.2353125,17.01974262,18.34747667,60.05920798,57.35333333
2016-07-29 22:00,25.42,40.71,20.826625,26.72291667,17.32288801,18.94681,58.26469598,54.56333333
2016-07-29 23:00,18.83,25.53,18.94,18.583125,17.03465141,18.30852,58.13996882,54.86833333
2016-07-30 00:00,10.4,12.33,18.3199,12.698,16.49097756,17.425702,59.77077643,57.342
2016-07-30 01:00,8.18,10.09,16.48717857,10.59696429,15.84691786,16.61197857,62.28981959,59.96428571
2016-07-30 02:00,8.79,9,17.784625,11.27770833,15.16981034,15.84376167,65.05764889,62.72166667
2016-07-30 03:00,8.14,9.62,19.174,9.191770833,14.75484903,15.32683667,67.25128781,64.84
2016-07-30 04:00,7.25,9.79,16.1905,11.47239583,14.41194688,14.950755,68.90859994,66.68666667
2016-07-30 05:00,8.67,12.23,17.960125,13.11333333,14.47033964,14.80541667,69.78013096,68.44333333
2016-07-30 06:00,11.42,13.23,17.404375,13.64177083,14.67533549,14.97023333,70.04985345,69.02166667
2016-07-30 07:00,9,13.18,15.75175,12.98354167,15.47295572,15.660965,68.18362332,68.335
2016-07-30 08:00,10.55,14.39,13.806625,13.66958333,16.39233107,16.75474833,65.38193951,65.34666667
2016-07-30 09:00,8.09,12.23,17.872375,8.273958333,18.0322979,20.38670833,59.28589959,53.34166667
2016-07-30 10:00,12.76,17.2,14.040625,12.53854167,18.11926584,19.11462333,59.41530402,57.51833333
2016-07-30 11:00,12.85,16.75,14.845,12.2975,18.71189022,19.45324667,57.63482382,57.44
2016-07-30 12:00,13.1,12.96,15.898,13.131875,20.23382913,21.657295,51.75237917,49.91833333
2016-07-30 13:00,13.43,14.4,15.63475,8.348125,20.75812156,22.25363167,49.57277206,48.21166667
2016-07-30 14:00,13.36,14.12,17.170375,10.25791667,20.83142311,22.88742667,48.62172747,45.22166667
2016-07-30 15:00,19.72,20.32,17.345875,13.799375,19.60765998,22.897915,54.24380418,47.65666667
2016-07-30 16:00,13.44,19.5,16.62925,13.2153125,20.36676584,24.129545,50.07947615,42.71666667
2016-07-30 17:00,13.63,16.62,16.848625,11.69489583,19.73065749,22.92788167,50.72338011,44.415
2016-07-30 18:00,16.48,17.63,18.94,18.37916667,18.93552206,21.16584167,56.37975678,51.32166667
2016-07-30 19:00,18.16,21.41,20.4025,18.15666667,18.37271526,20.22189167,56.99403804,54.165
2016-07-30 20:00,16.74,16.26,19.1272,14.41125,17.82531421,19.13859667,57.98031805,56.35833333
2016-07-30 21:00,16.79,25.28,19.57096429,19.1115625,17.82659211,19.15208167,60.50043031,61.83333333
2016-07-30 22:00,17.13,25.53,19.90525,17.23885417,17.86208922,19.41578833,59.99840349,58.80833333
2016-07-30 23:00,17.14,25.4,17.1265,16.87729167,17.63969978,19.10263667,61.44367945,59.65166667
2016-07-31 00:00,20.91,21.33,17.4775,16.424875,17.02719702,18.421794,64.88303087,61.61
2016-07-31 01:00,20.6,26.02,18.20875,17.04151786,16.67559807,17.56235,66.89269722,67.22
2016-07-31 02:00,19.62,23.35,18.369625,14.87479167,16.17491122,17.10086333,70.12313065,69.11666667
2016-07-31 03:00,19.22,20.65,16.7755,14.1609375,15.79597949,16.820675,72.38225133,70.1
2016-07-31 04:00,18.47,22.13,18.194125,13.465625,15.59471084,16.299255,72.72836919,71.79
2016-07-31 05:00,15.93,18.74,16.439125,14.73572917,15.45183494,15.84675833,72.93416901,72.95333333
2016-07-31 06:00,10.1,12.52,18.9985,11.3240625,14.77969702,15.14104333,77.72525101,77.58833333
2016-07-31 07:00,9.86,13.17,18.15025,10.86979167,15.38598779,15.60552667,76.07417524,76.545
2016-07-31 08:00,7.88,10.7,11.495875,9.4884375,17.31543361,17.78859833,66.49980667,68.12833333
2016-07-31 09:00,6.3,11.84,16.526875,9.191770833,17.84842283,18.519785,59.39191768,62.26333333
2016-07-31 10:00,9.55,14.58,14.93275,12.575625,18.46341039,18.960295,55.55032117,57.45333333
2016-07-31 11:00,10.4,16.83,15.795625,11.351875,19.32066578,20.63992667,49.33423137,50.94
2016-07-31 12:00,13.5,15.4,17.15575,12.686875,18.74916219,20.00613167,51.90984721,51.73666667
2016-07-31 13:00,20.61,15.99,14.7046,13.7159375,18.57969895,21.25873833,53.55749298,48.895
2016-07-31 14:00,14.24,16.24,18.32992857,13.72520833,20.01392449,21.35463167,45.64676199,51.39333333
2016-07-31 15:00,16.52,15.82,19.642,10.2671875,19.90210857,22.27610667,50.81536639,47.61666667
2016-07-31 16:00,13.38,11.65,18.018625,11.96375,20.46243057,23.3609,40.71246648,37.83666667
2016-07-31 17:00,7.33,9.69,18.837625,9.8221875,17.86954362,21.180825,45.08883068,39.12333333
2016-07-31 18:00,7.38,12.06,18.67675,12.62197917,17.37879597,19.481715,46.54190209,42.24833333
2016-07-31 19:00,10.69,20.79,17.77,19.88104167,16.84829154,18.26956333,49.66475834,46.92333333
2016-07-31 20:00,14.11,32.42,21.236125,29.94916667,15.9326434,16.919565,54.6554038,53.62166667
2016-07-31 21:00,24.71,49.12,24.9655,39.8596875,15.45307734,16.53599167,57.44149673,56.24166667
2016-07-31 22:00,31.89,50.49,31.1665,40.721875,15.03563123,16.26179667,60.34296227,56.76333333
2016-07-31 23:00,18.64,47.79,25.506625,34.23229167,14.45170365,15.490155,62.92481447,60.065
2016-08-01 00:00,19.22,39.04,23.576125,29.04989583,14.41815887,15.067625,63.82908637,62.365
2016-08-01 01:00,14.09,28.53,19.96375,23.34833333,14.43058287,15.08860167,64.52755847,62.7
2016-08-01 02:00,18.92,30.68,21.748,24.3125,14.49767242,14.94775833,65.07791706,62.96333333
2016-08-01 03:00,20.44,25.39,22.01125,20.42802083,14.36473571,14.64959,65.03582164,63.24166667
2016-08-01 04:00,19.49,33.74,18.6007,27.22354167,14.24571388,14.27201,64.71558466,64.14833333
2016-08-01 05:00,28.3,41.67,23.75789286,33.75020833,13.92048929,13.95436333,65.16968061,63.98333333
2016-08-01 06:00,30.48,48.9,24.35125,39.99875,13.58699387,13.56779333,68.30055504,68.24166667
2016-08-01 07:00,41.8,66.11,32.54125,49.2046875,13.4043612,13.566295,73.8696227,74.50833333
2016-08-01 08:00,47.31,54.2,35.159125,39.61864583,13.92865362,14.60763667,72.19827877,71.11
2016-08-01 09:00,22.73,26.56,20.68915,17.57075,16.32399912,19.664212,60.27592142,50.566
2016-08-01 10:00,18.5,26.41,18.96925,18.20964286,18.49003323,20.54317714,51.31828411,45.73
2016-08-01 11:00,17.8,23.44,16.322125,17.59114583,20.32203947,22.33454167,45.57214843,41.92833333
2016-08-01 12:00,17.37,21.73,16.5415,15.29197917,21.2712324,21.828105,41.38911132,40.65
2016-08-01 13:00,27.9,34.72,20.651125,25.97197917,18.41868403,19.91922833,58.38318678,54.095
2016-08-01 14:00,26.84,45.06,20.19775,26.9546875,20.05865086,21.49997,51.11782975,48.52666667
2016-08-01 15:00,21.79,31.9,22.698625,25.5084375,20.95566302,21.87455333,44.71932647,43.66666667
2016-08-01 16:00,19.02,32.99,21.28,30.39416667,20.94820863,22.1023,40.57994387,40.46833333
2016-08-01 17:00,25.53,28.45,26.80825,27.74270833,19.68965832,20.84220167,43.3052323,42.75666667
2016-08-01 18:00,26.01,27.58,27.115375,24.9521875,18.64107347,19.61207,45.75768007,46.15166667
2016-08-01 19:00,22.01,36.44,27.5395,33.20322917,17.76393969,18.49731,48.07292797,49.13833333
2016-08-01 20:00,25.8,44.97,28.753375,37.3565625,16.95638027,17.674725,50.28683505,52.16833333
2016-08-01 21:00,30.08,45.79,31.532125,39.43322917,16.69050686,17.86501333,54.68190833,55.76333333
2016-08-01 22:00,21.59,33.51,29.250625,28.985,16.3525743,17.86950833,60.12780792,56.77166667
2016-08-01 23:00,13.62,16.75,23.722375,15.53302083,15.17726473,16.21235167,63.95537262,62.24666667
2016-08-02 00:00,14.3,11.45,20.563375,11.45385417,14.36970531,14.96124333,69.82222638,67.875
2016-08-02 01:00,16.88,12.16,21.77725,14.800625,13.99698557,12.89654,73.2756096,78.13333333
2016-08-02 02:00,11.04,9.87,19.832125,12.44583333,13.72241537,13.65769333,73.89456813,73.46166667
2016-08-02 03:00,9.66,9.77,18.38425,13.34510417,13.55717629,13.51085667,75.03582164,74.56666667
2016-08-02 04:00,10.75,11.34,15.473875,11.87475,13.51244992,13.410768,76.28621141,75.908
2016-08-02 05:00,17.18,21.39,20.461,16.08794643,13.44287557,13.21761143,76.96909261,77.33714286
2016-08-02 06:00,26.12,25.98,24.00025,19.73270833,13.20930454,12.77967,78.8103773,80.55333333
